2025-09-25 01:39:23 | logger_config        | INFO     | _setup_logging :100  | ================================================================================
Cannot find an appropriate cached snapshot folder for the specified revision on the local disk and outgoing traffic has been disabled. To enable repo look-ups and downloads online, pass 'local_files_only=False' as input.
2025-09-25 01:39:23 | faster_whisper       | WARNING  | download_model :129  | Trying to load the model directly from the local cache, if it exists.
2025-09-25 01:39:23 | whisper_model_manager | DEBUG    | is_model_installed:400  | Model tiny not found locally: Cannot find an appropriate cached snapshot folder for the specified revision on the local disk and outgoing traffic has been disabled. To enable repo look-ups and downloads online, pass 'local_files_only=False' as input.
2025-09-25 01:39:23 | transcription_config | INFO     | get_device_config:99   | CUDA detected: NVIDIA GeForce RTX 5060 Ti (15.9GB VRAM) - Using GPU acceleration
2025-09-25 01:39:23 | whisper_model_manager | DEBUG    | is_model_installed:383  | Checking if model 'tiny' is installed (using cpu)
2025-09-25 01:39:23 | faster_whisper       | WARNING  | download_model :124  | An error occured while synchronizing the model Systran/faster-whisper-tiny from the Hugging Face Hub:
Cannot find an appropriate cached snapshot folder for the specified revision on the local disk and outgoing traffic has been disabled. To enable repo look-ups and downloads online, pass 'local_files_only=False' as input.
2025-09-25 01:39:23 | faster_whisper       | WARNING  | download_model :129  | Trying to load the model directly from the local cache, if it exists.
2025-09-25 01:39:23 | whisper_model_manager | DEBUG    | is_model_installed:400  | Model tiny not found locally: Cannot find an appropriate cached snapshot folder for the specified revision on the local disk and outgoing traffic has been disabled. To enable repo look-ups and downloads online, pass 'local_files_only=False' as input.
2025-09-25 01:39:23 | transcription_config | INFO     | get_device_config:99   | CUDA detected: NVIDIA GeForce RTX 5060 Ti (15.9GB VRAM) - Using GPU acceleration
2025-09-25 01:39:23 | whisper_model_manager | DEBUG    | is_model_installed:383  | Checking if model 'base' is installed (using cpu)
2025-09-25 01:39:23 | faster_whisper       | WARNING  | download_model :124  | An error occured while synchronizing the model Systran/faster-whisper-base from the Hugging Face Hub:
Cannot find an appropriate cached snapshot folder for the specified revision on the local disk and outgoing traffic has been disabled. To enable repo look-ups and downloads online, pass 'local_files_only=False' as input.
2025-09-25 01:39:23 | faster_whisper       | WARNING  | download_model :129  | Trying to load the model directly from the local cache, if it exists.
2025-09-25 01:39:23 | whisper_model_manager | DEBUG    | is_model_installed:400  | Model base not found locally: Cannot find an appropriate cached snapshot folder for the specified revision on the local disk and outgoing traffic has been disabled. To enable repo look-ups and downloads online, pass 'local_files_only=False' as input.
2025-09-25 01:39:23 | transcription_config | INFO     | get_device_config:99   | CUDA detected: NVIDIA GeForce RTX 5060 Ti (15.9GB VRAM) - Using GPU acceleration
2025-09-25 01:39:23 | whisper_model_manager | DEBUG    | is_model_installed:383  | Checking if model 'small' is installed (using cpu)
2025-09-25 01:39:24 | whisper_model_manager | DEBUG    | is_model_installed:396  | Model small is installed and ready for use on cuda
2025-09-25 01:39:24 | transcription_config | INFO     | get_device_config:99   | CUDA detected: NVIDIA GeForce RTX 5060 Ti (15.9GB VRAM) - Using GPU acceleration
2025-09-25 01:39:24 | whisper_model_manager | DEBUG    | is_model_installed:383  | Checking if model 'medium' is installed (using cpu)
2025-09-25 01:39:26 | whisper_model_manager | DEBUG    | is_model_installed:396  | Model medium is installed and ready for use on cuda
2025-09-25 01:39:26 | transcription_config | INFO     | get_device_config:99   | CUDA detected: NVIDIA GeForce RTX 5060 Ti (15.9GB VRAM) - Using GPU acceleration
2025-09-25 01:39:26 | whisper_model_manager | DEBUG    | is_model_installed:383  | Checking if model 'large' is installed (using cpu)
2025-09-25 01:39:26 | faster_whisper       | WARNING  | download_model :124  | An error occured while synchronizing the model Systran/faster-whisper-large-v3 from the Hugging Face Hub:
Cannot find an appropriate cached snapshot folder for the specified revision on the local disk and outgoing traffic has been disabled. To enable repo look-ups and downloads online, pass 'local_files_only=False' as input.
2025-09-25 01:39:26 | faster_whisper       | WARNING  | download_model :129  | Trying to load the model directly from the local cache, if it exists.
2025-09-25 01:39:26 | whisper_model_manager | DEBUG    | is_model_installed:400  | Model large not found locally: Cannot find an appropriate cached snapshot folder for the specified revision on the local disk and outgoing traffic has been disabled. To enable repo look-ups and downloads online, pass 'local_files_only=False' as input.
2025-09-25 01:39:26 | whisper_model_manager | DEBUG    | get_installed_models:414  | Installed models: ['small', 'medium']
2025-09-25 01:39:26 | session_storage      | INFO     | __init__       :86   | SessionStorageManager initialized
2025-09-25 01:39:26 | session_storage      | INFO     | __init__       :87   |   Recordings: data\recordings
2025-09-25 01:39:26 | session_storage      | INFO     | __init__       :88   |   Transcripts: data\transcripts
2025-09-25 01:39:26 | session_storage      | INFO     | start_session  :134  | Started session: session_1758778766_034f5aa2
2025-09-25 01:39:26 | session_storage      | INFO     | start_session  :135  |   Recording dir: data\recordings\2025-09-25\session_1758778766_034f5aa2
2025-09-25 01:39:26 | session_storage      | INFO     | start_session  :136  |   Transcript dir: data\transcripts\2025-09-25\session_1758778766_034f5aa2
2025-09-25 01:39:26 | session_storage      | DEBUG    | save_transcript_segment:172  | Saved segment: TestSpeaker: This is a test segment...
2025-09-25 01:39:26 | session_storage      | DEBUG    | _save_transcript_files:296  | Saved transcript files: 1 segments
2025-09-25 01:39:26 | session_storage      | INFO     | end_session    :344  | Session ended: session_1758778766_034f5aa2
2025-09-25 01:39:26 | session_storage      | INFO     | end_session    :345  |   Segments: 1
2025-09-25 01:39:26 | session_storage      | INFO     | end_session    :346  |   Duration: 0.0s
2025-09-25 01:39:26 | session_storage      | INFO     | end_session    :347  |   Speakers: 1
2025-09-25 01:39:26 | audio_transcription_bridge | INFO     | __init__       :54   | AudioTranscriptionBridge initialized. Whisper chunk size: 5s
